ID	TRANSCRIPT	PPDSTATUS	GENDER	CASE
2422	TOR_C_0016_tagged.txt	NOPPD	M	NOM
2423	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2424	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2425	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2426	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2427	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2428	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2429	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2430	TOR_C_0016_tagged.txt	NOPPD	M	NOM
2431	TOR_C_0016_tagged.txt	NOPPD	M	NOM
2432	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2433	TOR_C_0016_tagged.txt	NOPPD	M	NOM
2434	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2435	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2436	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2437	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2438	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2439	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2440	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2441	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2442	TOR_C_0016_tagged.txt	NOPPD	M	NOM
2443	TOR_C_0016_tagged.txt	NOPPD	M	NOM
2444	TOR_C_0016_tagged.txt	NOPPD	M	NOM
2445	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2446	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2447	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2448	TOR_C_0016_tagged.txt	NOPPD	M	NOM
2449	TOR_C_0016_tagged.txt	NOPPD	M	NOM
2450	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2451	TOR_C_0016_tagged.txt	NOPPD	M	NOM
2452	TOR_C_0016_tagged.txt	NOPPD	F	NOM
2453	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2454	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2455	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2456	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2457	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2458	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2459	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2460	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2461	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2462	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2463	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2464	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2465	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2466	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2467	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2468	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2469	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2470	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2471	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2472	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2473	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2474	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2475	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2476	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2477	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2478	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2479	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2480	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2481	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2482	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2483	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2484	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2485	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2486	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2487	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2488	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2489	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2490	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2491	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2492	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2493	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2494	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2495	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2496	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2497	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2498	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2499	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2500	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2501	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2502	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2503	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2504	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2505	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2506	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2507	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2508	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2509	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2510	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2511	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2512	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2513	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2514	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2515	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2516	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2517	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2518	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2519	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2520	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2521	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2522	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2523	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2524	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2525	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2526	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2527	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2528	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2529	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2530	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2531	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2532	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2533	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2534	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2535	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2536	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2537	TOR_C_0017_tagged.txt	PPD	F	NOM
2538	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2539	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2540	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2541	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2542	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2543	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2544	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2545	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2546	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2547	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2548	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2549	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2550	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2551	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2552	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2553	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2554	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2555	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2556	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2557	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2558	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2559	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2560	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2561	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2562	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2563	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2564	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2565	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2566	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2567	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2568	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2569	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2570	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2571	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2572	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2573	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2574	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2575	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2576	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2577	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2578	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2579	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2580	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2581	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2582	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2583	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2584	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2585	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2586	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2587	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2588	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2589	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2590	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2591	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2592	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2593	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2594	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2595	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2596	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2597	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2598	TOR_C_0017_tagged.txt	NOPPD	M	NOM
2599	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2600	TOR_C_0017_tagged.txt	NOPPD	F	NOM
2601	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2602	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2603	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2604	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2605	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2606	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2607	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2608	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2609	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2610	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2611	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2612	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2613	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2614	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2615	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2616	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2617	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2618	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2619	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2620	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2621	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2622	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2623	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2624	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2625	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2626	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2627	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2628	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2629	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2630	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2631	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2632	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2633	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2634	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2635	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2636	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2637	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2638	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2639	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2640	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2641	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2642	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2643	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2644	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2645	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2646	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2647	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2648	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2649	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2650	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2651	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2652	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2653	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2654	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2655	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2656	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2657	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2658	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2659	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2660	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2661	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2662	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2663	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2664	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2665	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2666	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2667	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2668	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2669	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2670	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2671	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2672	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2673	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2674	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2675	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2676	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2677	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2678	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2679	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2680	TOR_C_0018_tagged.txt	NOPPD	F	NOM
2681	TOR_C_0018_tagged.txt	NOPPD	M	NOM
2682	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2683	TOR_C_0019_tagged.txt	PPD	F	NOM
2684	TOR_C_0019_tagged.txt	PPD	F	NOM
2685	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2686	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2687	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2688	TOR_C_0019_tagged.txt	PPD	F	NOM
2689	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2690	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2691	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2692	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2693	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2694	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2695	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2696	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2697	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2698	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2699	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2700	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2701	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2702	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2703	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2704	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2705	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2706	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2707	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2708	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2709	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2710	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2711	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2712	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2713	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2714	TOR_C_0019_tagged.txt	PPD	M	NOM
2715	TOR_C_0019_tagged.txt	PPD	F	NOM
2716	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2717	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2718	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2719	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2720	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2721	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2722	TOR_C_0019_tagged.txt	PPD	F	NOM
2723	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2724	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2725	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2726	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2727	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2728	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2729	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2730	TOR_C_0019_tagged.txt	PPD	F	NOM
2731	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2732	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2733	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2734	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2735	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2736	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2737	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2738	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2739	TOR_C_0019_tagged.txt	PPD	F	NOM
2740	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2741	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2742	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2743	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2744	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2745	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2746	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2747	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2748	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2749	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2750	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2751	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2752	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2753	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2754	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2755	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2756	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2757	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2758	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2759	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2760	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2761	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2762	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2763	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2764	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2765	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2766	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2767	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2768	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2769	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2770	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2771	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2772	TOR_C_0019_tagged.txt	PPD	F	NOM
2773	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2774	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2775	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2776	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2777	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2778	TOR_C_0019_tagged.txt	PPD	F	NOM
2779	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2780	TOR_C_0019_tagged.txt	PPD	M	NOM
2781	TOR_C_0019_tagged.txt	PPD	M	NOM
2782	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2783	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2784	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2785	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2786	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2787	TOR_C_0019_tagged.txt	PPD	F	NOM
2788	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2789	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2790	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2791	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2792	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2793	TOR_C_0019_tagged.txt	PPD	M	NOM
2794	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2795	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2796	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2797	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2798	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2799	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2800	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2801	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2802	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2803	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2804	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2805	TOR_C_0019_tagged.txt	PPD	M	NOM
2806	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2807	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2808	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2809	TOR_C_0019_tagged.txt	PPD	F	NOM
2810	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2811	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2812	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2813	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2814	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2815	TOR_C_0019_tagged.txt	PPD	F	NOM
2816	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2817	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2818	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2819	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2820	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2821	TOR_C_0019_tagged.txt	PPD	F	NOM
2822	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2823	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2824	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2825	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2826	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2827	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2828	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2829	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2830	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2831	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2832	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2833	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2834	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2835	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2836	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2837	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2838	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2839	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2840	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2841	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2842	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2843	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2844	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2845	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2846	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2847	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2848	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2849	TOR_C_0019_tagged.txt	PPD	M	NOM
2850	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2851	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2852	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2853	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2854	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2855	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2856	TOR_C_0019_tagged.txt	PPD	F	NOM
2857	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2858	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2859	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2860	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2861	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2862	TOR_C_0019_tagged.txt	PPD	F	NOM
2863	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2864	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2865	TOR_C_0019_tagged.txt	PPD	M	NOM
2866	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2867	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2868	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2869	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2870	TOR_C_0019_tagged.txt	NOPPD	M	NOM
2871	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2872	TOR_C_0019_tagged.txt	NOPPD	F	NOM
2873	TOR_C_0019_tagged.txt	PPD	F	NOM
