ID	TRANSCRIPT	PPDSTATUS	GENDER
31077	TOR_C_0032_tagged.txt	NOPPD	M
31078	TOR_C_0032_tagged.txt	NOPPD	M
31079	TOR_C_0032_tagged.txt	NOPPD	M
31080	TOR_C_0032_tagged.txt	NOPPD	M
31081	TOR_C_0032_tagged.txt	NOPPD	F
31082	TOR_C_0032_tagged.txt	NOPPD	F
31083	TOR_C_0032_tagged.txt	NOPPD	M
31084	TOR_C_0032_tagged.txt	NOPPD	N
31085	TOR_C_0032_tagged.txt	NOPPD	F
31086	TOR_C_0032_tagged.txt	NOPPD	M
31087	TOR_C_0032_tagged.txt	NOPPD	F
31088	TOR_C_0032_tagged.txt	NOPPD	F
31089	TOR_C_0032_tagged.txt	NOPPD	M
31090	TOR_C_0032_tagged.txt	NOPPD	M
31091	TOR_C_0032_tagged.txt	NOPPD	F
31092	TOR_C_0032_tagged.txt	NOPPD	M
31093	TOR_C_0032_tagged.txt	NOPPD	M
31094	TOR_C_0032_tagged.txt	NOPPD	N
31095	TOR_C_0032_tagged.txt	NOPPD	M
31096	TOR_C_0032_tagged.txt	NOPPD	M
31097	TOR_C_0032_tagged.txt	NOPPD	N
31098	TOR_C_0032_tagged.txt	NOPPD	F
31099	TOR_C_0032_tagged.txt	NOPPD	F
31100	TOR_C_0032_tagged.txt	NOPPD	M
31101	TOR_C_0032_tagged.txt	NOPPD	M
31102	TOR_C_0032_tagged.txt	NOPPD	N
31103	TOR_C_0032_tagged.txt	NOPPD	F
31104	TOR_C_0032_tagged.txt	NOPPD	M
31105	TOR_C_0032_tagged.txt	NOPPD	F
31106	TOR_C_0032_tagged.txt	NOPPD	M
31107	TOR_C_0032_tagged.txt	NOPPD	N
31108	TOR_C_0032_tagged.txt	NOPPD	F
31109	TOR_C_0032_tagged.txt	NOPPD	F
31110	TOR_C_0032_tagged.txt	NOPPD	F
31111	TOR_C_0032_tagged.txt	NOPPD	F
31112	TOR_C_0032_tagged.txt	NOPPD	M
31113	TOR_C_0032_tagged.txt	NOPPD	M
31114	TOR_C_0032_tagged.txt	NOPPD	M
31115	TOR_C_0032_tagged.txt	NOPPD	M
31116	TOR_C_0032_tagged.txt	NOPPD	M
31117	TOR_C_0032_tagged.txt	NOPPD	M
31118	TOR_C_0032_tagged.txt	NOPPD	M
31119	TOR_C_0032_tagged.txt	NOPPD	M
31120	TOR_C_0032_tagged.txt	NOPPD	N
31121	TOR_C_0032_tagged.txt	NOPPD	M
31122	TOR_C_0032_tagged.txt	NOPPD	N
31123	TOR_C_0032_tagged.txt	NOPPD	M
31124	TOR_C_0032_tagged.txt	NOPPD	F
31125	TOR_C_0032_tagged.txt	NOPPD	F
31126	TOR_C_0032_tagged.txt	NOPPD	M
31127	TOR_C_0032_tagged.txt	NOPPD	M
31128	TOR_C_0032_tagged.txt	NOPPD	M
31129	TOR_C_0032_tagged.txt	NOPPD	F
31130	TOR_C_0032_tagged.txt	NOPPD	M
31131	TOR_C_0032_tagged.txt	NOPPD	N
31132	TOR_C_0032_tagged.txt	NOPPD	M
31133	TOR_C_0032_tagged.txt	NOPPD	F
31134	TOR_C_0032_tagged.txt	NOPPD	F
31135	TOR_C_0032_tagged.txt	NOPPD	F
31136	TOR_C_0032_tagged.txt	NOPPD	M
31137	TOR_C_0032_tagged.txt	NOPPD	F
31138	TOR_C_0032_tagged.txt	NOPPD	F
31139	TOR_C_0032_tagged.txt	NOPPD	M
31140	TOR_C_0032_tagged.txt	NOPPD	M
31141	TOR_C_0032_tagged.txt	NOPPD	M
31142	TOR_C_0032_tagged.txt	NOPPD	F
31143	TOR_C_0032_tagged.txt	NOPPD	M
31144	TOR_C_0032_tagged.txt	NOPPD	F
31145	TOR_C_0032_tagged.txt	NOPPD	F
31146	TOR_C_0032_tagged.txt	NOPPD	M
31147	TOR_C_0032_tagged.txt	NOPPD	M
31148	TOR_C_0032_tagged.txt	NOPPD	N
31149	TOR_C_0032_tagged.txt	NOPPD	F
31150	TOR_C_0032_tagged.txt	NOPPD	N
31151	TOR_C_0032_tagged.txt	NOPPD	F
31152	TOR_C_0032_tagged.txt	NOPPD	F
31153	TOR_C_0032_tagged.txt	NOPPD	F
31154	TOR_C_0032_tagged.txt	NOPPD	F
31155	TOR_C_0032_tagged.txt	NOPPD	M
31156	TOR_C_0032_tagged.txt	NOPPD	N
31157	TOR_C_0032_tagged.txt	NOPPD	F
31158	TOR_C_0032_tagged.txt	NOPPD	F
31159	TOR_C_0032_tagged.txt	NOPPD	N
31160	TOR_C_0032_tagged.txt	NOPPD	F
31161	TOR_C_0032_tagged.txt	NOPPD	M
31162	TOR_C_0032_tagged.txt	NOPPD	M
31163	TOR_C_0032_tagged.txt	NOPPD	M
31164	TOR_C_0032_tagged.txt	NOPPD	F
31165	TOR_C_0032_tagged.txt	NOPPD	F
31166	TOR_C_0032_tagged.txt	NOPPD	M
31167	TOR_C_0032_tagged.txt	NOPPD	M
31168	TOR_C_0032_tagged.txt	NOPPD	M
31169	TOR_C_0032_tagged.txt	NOPPD	N
31170	TOR_C_0032_tagged.txt	NOPPD	M
31171	TOR_C_0032_tagged.txt	NOPPD	M
31172	TOR_C_0032_tagged.txt	NOPPD	M
31173	TOR_C_0032_tagged.txt	NOPPD	M
31174	TOR_C_0032_tagged.txt	NOPPD	M
31175	TOR_C_0032_tagged.txt	NOPPD	M
31176	TOR_C_0032_tagged.txt	NOPPD	M
31177	TOR_C_0032_tagged.txt	NOPPD	F
31178	TOR_C_0032_tagged.txt	NOPPD	F
31179	TOR_C_0032_tagged.txt	NOPPD	F
31180	TOR_C_0032_tagged.txt	NOPPD	M
31181	TOR_C_0032_tagged.txt	NOPPD	M
31182	TOR_C_0032_tagged.txt	NOPPD	F
31183	TOR_C_0032_tagged.txt	NOPPD	F
31184	TOR_C_0032_tagged.txt	NOPPD	M
31185	TOR_C_0032_tagged.txt	NOPPD	M
31186	TOR_C_0032_tagged.txt	NOPPD	M
31187	TOR_C_0032_tagged.txt	NOPPD	M
31188	TOR_C_0032_tagged.txt	NOPPD	M
31189	TOR_C_0032_tagged.txt	NOPPD	M
31190	TOR_C_0032_tagged.txt	NOPPD	F
31191	TOR_C_0033_tagged.txt	NOPPD	N
31192	TOR_C_0033_tagged.txt	NOPPD	F
31193	TOR_C_0033_tagged.txt	NOPPD	M
31194	TOR_C_0033_tagged.txt	NOPPD	N
31195	TOR_C_0033_tagged.txt	NOPPD	M
31196	TOR_C_0033_tagged.txt	NOPPD	F
31197	TOR_C_0033_tagged.txt	NOPPD	M
31198	TOR_C_0033_tagged.txt	NOPPD	F
31199	TOR_C_0033_tagged.txt	NOPPD	M
31200	TOR_C_0033_tagged.txt	NOPPD	F
31201	TOR_C_0033_tagged.txt	NOPPD	M
31202	TOR_C_0033_tagged.txt	NOPPD	M
31203	TOR_C_0033_tagged.txt	NOPPD	N
31204	TOR_C_0033_tagged.txt	NOPPD	F
31205	TOR_C_0033_tagged.txt	NOPPD	N
31206	TOR_C_0033_tagged.txt	NOPPD	M
31207	TOR_C_0033_tagged.txt	NOPPD	N
31208	TOR_C_0033_tagged.txt	NOPPD	M
31209	TOR_C_0033_tagged.txt	NOPPD	M
31210	TOR_C_0033_tagged.txt	NOPPD	M
31211	TOR_C_0033_tagged.txt	NOPPD	M
31212	TOR_C_0033_tagged.txt	NOPPD	F
31213	TOR_C_0033_tagged.txt	NOPPD	M
31214	TOR_C_0033_tagged.txt	NOPPD	M
31215	TOR_C_0033_tagged.txt	NOPPD	F
31216	TOR_C_0033_tagged.txt	NOPPD	M
31217	TOR_C_0033_tagged.txt	NOPPD	F
31218	TOR_C_0033_tagged.txt	NOPPD	F
31219	TOR_C_0033_tagged.txt	NOPPD	N
31220	TOR_C_0033_tagged.txt	NOPPD	M
31221	TOR_C_0033_tagged.txt	NOPPD	N
31222	TOR_C_0033_tagged.txt	NOPPD	N
31223	TOR_C_0033_tagged.txt	NOPPD	N
31224	TOR_C_0033_tagged.txt	NOPPD	N
31225	TOR_C_0033_tagged.txt	NOPPD	N
31226	TOR_C_0033_tagged.txt	NOPPD	N
31227	TOR_C_0033_tagged.txt	NOPPD	N
31228	TOR_C_0033_tagged.txt	NOPPD	M
31229	TOR_C_0033_tagged.txt	NOPPD	M
31230	TOR_C_0033_tagged.txt	NOPPD	N
31231	TOR_C_0033_tagged.txt	NOPPD	M
31232	TOR_C_0033_tagged.txt	NOPPD	M
31233	TOR_C_0033_tagged.txt	NOPPD	M
31234	TOR_C_0033_tagged.txt	NOPPD	M
31235	TOR_C_0033_tagged.txt	NOPPD	N
31236	TOR_C_0033_tagged.txt	NOPPD	N
31237	TOR_C_0033_tagged.txt	NOPPD	M
31238	TOR_C_0033_tagged.txt	NOPPD	F
31239	TOR_C_0033_tagged.txt	NOPPD	M
31240	TOR_C_0033_tagged.txt	NOPPD	F
31241	TOR_C_0033_tagged.txt	NOPPD	F
31242	TOR_C_0033_tagged.txt	NOPPD	N
31243	TOR_C_0033_tagged.txt	NOPPD	F
31244	TOR_C_0033_tagged.txt	NOPPD	N
31245	TOR_C_0033_tagged.txt	NOPPD	M
31246	TOR_C_0033_tagged.txt	NOPPD	N
31247	TOR_C_0033_tagged.txt	NOPPD	N
31248	TOR_C_0033_tagged.txt	NOPPD	F
31249	TOR_C_0033_tagged.txt	NOPPD	F
31250	TOR_C_0033_tagged.txt	NOPPD	N
31251	TOR_C_0033_tagged.txt	NOPPD	F
31252	TOR_C_0033_tagged.txt	NOPPD	N
31253	TOR_C_0033_tagged.txt	NOPPD	F
31254	TOR_C_0033_tagged.txt	NOPPD	M
31255	TOR_C_0033_tagged.txt	NOPPD	M
31256	TOR_C_0033_tagged.txt	NOPPD	F
31257	TOR_C_0033_tagged.txt	NOPPD	F
31258	TOR_C_0033_tagged.txt	NOPPD	F
31259	TOR_C_0033_tagged.txt	NOPPD	F
31260	TOR_C_0033_tagged.txt	NOPPD	F
31261	TOR_C_0033_tagged.txt	NOPPD	F
31262	TOR_C_0033_tagged.txt	NOPPD	F
31263	TOR_C_0033_tagged.txt	NOPPD	F
31264	TOR_C_0033_tagged.txt	NOPPD	F
31265	TOR_C_0033_tagged.txt	NOPPD	F
31266	TOR_C_0033_tagged.txt	NOPPD	F
31267	TOR_C_0033_tagged.txt	NOPPD	N
31268	TOR_C_0033_tagged.txt	NOPPD	N
31269	TOR_C_0033_tagged.txt	NOPPD	F
31270	TOR_C_0033_tagged.txt	NOPPD	F
31271	TOR_C_0033_tagged.txt	NOPPD	M
31272	TOR_C_0033_tagged.txt	NOPPD	M
31273	TOR_C_0033_tagged.txt	NOPPD	F
31274	TOR_C_0033_tagged.txt	NOPPD	N
31275	TOR_C_0033_tagged.txt	NOPPD	N
31276	TOR_C_0033_tagged.txt	NOPPD	F
31277	TOR_C_0033_tagged.txt	NOPPD	F
31278	TOR_C_0033_tagged.txt	NOPPD	F
31279	TOR_C_0033_tagged.txt	NOPPD	M
31280	TOR_C_0033_tagged.txt	NOPPD	N
31281	TOR_C_0033_tagged.txt	NOPPD	N
31282	TOR_C_0033_tagged.txt	NOPPD	F
31283	TOR_C_0033_tagged.txt	NOPPD	F
31284	TOR_C_0033_tagged.txt	NOPPD	F
31285	TOR_C_0033_tagged.txt	NOPPD	F
31286	TOR_C_0033_tagged.txt	NOPPD	F
31287	TOR_C_0033_tagged.txt	NOPPD	F
31288	TOR_C_0033_tagged.txt	NOPPD	M
31289	TOR_C_0033_tagged.txt	NOPPD	F
31290	TOR_C_0033_tagged.txt	NOPPD	F
31291	TOR_C_0033_tagged.txt	NOPPD	M
31292	TOR_C_0033_tagged.txt	NOPPD	N
31293	TOR_C_0033_tagged.txt	NOPPD	F
31294	TOR_C_0033_tagged.txt	NOPPD	F
31295	TOR_C_0033_tagged.txt	NOPPD	M
31296	TOR_C_0033_tagged.txt	NOPPD	F
31297	TOR_C_0033_tagged.txt	NOPPD	M
31298	TOR_C_0033_tagged.txt	NOPPD	M
31299	TOR_C_0033_tagged.txt	NOPPD	M
31300	TOR_C_0033_tagged.txt	NOPPD	F
31301	TOR_C_0033_tagged.txt	NOPPD	F
31302	TOR_C_0033_tagged.txt	NOPPD	N
31303	TOR_C_0033_tagged.txt	NOPPD	N
31304	TOR_C_0033_tagged.txt	NOPPD	N
31305	TOR_C_0033_tagged.txt	NOPPD	N
31306	TOR_C_0033_tagged.txt	NOPPD	F
31307	TOR_C_0033_tagged.txt	NOPPD	N
31308	TOR_C_0033_tagged.txt	NOPPD	N
31309	TOR_C_0033_tagged.txt	NOPPD	N
31310	TOR_C_0033_tagged.txt	NOPPD	M
31311	TOR_C_0033_tagged.txt	NOPPD	N
31312	TOR_C_0033_tagged.txt	NOPPD	M
31313	TOR_C_0033_tagged.txt	NOPPD	M
31314	TOR_C_0033_tagged.txt	NOPPD	M
31315	TOR_C_0033_tagged.txt	NOPPD	F
31316	TOR_C_0033_tagged.txt	NOPPD	F
31317	TOR_C_0033_tagged.txt	NOPPD	M
31318	TOR_C_0033_tagged.txt	NOPPD	M
31319	TOR_C_0033_tagged.txt	NOPPD	N
31320	TOR_C_0033_tagged.txt	NOPPD	F
31321	TOR_C_0033_tagged.txt	NOPPD	N
31322	TOR_C_0033_tagged.txt	NOPPD	M
31323	TOR_C_0033_tagged.txt	NOPPD	M
31324	TOR_C_0033_tagged.txt	NOPPD	M
31325	TOR_C_0033_tagged.txt	NOPPD	M
31326	TOR_C_0033_tagged.txt	NOPPD	N
31327	TOR_C_0033_tagged.txt	NOPPD	M
31328	TOR_C_0033_tagged.txt	NOPPD	F
31329	TOR_C_0033_tagged.txt	NOPPD	N
31330	TOR_C_0033_tagged.txt	NOPPD	N
31331	TOR_C_0033_tagged.txt	NOPPD	N
31332	TOR_C_0033_tagged.txt	NOPPD	N
31333	TOR_C_0033_tagged.txt	NOPPD	F
31334	TOR_C_0033_tagged.txt	NOPPD	N
31335	TOR_C_0033_tagged.txt	NOPPD	N
31336	TOR_C_0033_tagged.txt	NOPPD	M
31337	TOR_C_0033_tagged.txt	NOPPD	F
31338	TOR_C_0033_tagged.txt	NOPPD	F
31339	TOR_C_0033_tagged.txt	NOPPD	F
31340	TOR_C_0033_tagged.txt	NOPPD	N
31341	TOR_C_0033_tagged.txt	NOPPD	M
31342	TOR_C_0033_tagged.txt	NOPPD	F
31343	TOR_C_0033_tagged.txt	NOPPD	N
31344	TOR_C_0033_tagged.txt	NOPPD	F
31345	TOR_C_0033_tagged.txt	NOPPD	N
31346	TOR_C_0033_tagged.txt	NOPPD	M
31347	TOR_C_0033_tagged.txt	NOPPD	F
31348	TOR_C_0033_tagged.txt	NOPPD	M
31349	TOR_C_0033_tagged.txt	NOPPD	F
31350	TOR_C_0033_tagged.txt	NOPPD	M
31351	TOR_C_0033_tagged.txt	NOPPD	F
31352	TOR_C_0033_tagged.txt	NOPPD	M
31353	TOR_C_0033_tagged.txt	NOPPD	F
31354	TOR_C_0033_tagged.txt	NOPPD	N
31355	TOR_C_0033_tagged.txt	NOPPD	M
31356	TOR_C_0033_tagged.txt	NOPPD	M
31357	TOR_C_0033_tagged.txt	NOPPD	N
31358	TOR_C_0033_tagged.txt	NOPPD	N
31359	TOR_C_0033_tagged.txt	NOPPD	N
31360	TOR_C_0033_tagged.txt	NOPPD	F
31361	TOR_C_0033_tagged.txt	NOPPD	M
31362	TOR_C_0033_tagged.txt	NOPPD	N
31363	TOR_C_0033_tagged.txt	NOPPD	N
31364	TOR_C_0033_tagged.txt	NOPPD	F
31365	TOR_C_0033_tagged.txt	NOPPD	M
31366	TOR_C_0033_tagged.txt	NOPPD	M
31367	TOR_C_0033_tagged.txt	NOPPD	N
31368	TOR_C_0033_tagged.txt	NOPPD	M
31369	TOR_C_0033_tagged.txt	NOPPD	M
31370	TOR_C_0033_tagged.txt	NOPPD	F
31371	TOR_C_0033_tagged.txt	NOPPD	M
31372	TOR_C_0033_tagged.txt	NOPPD	M
31373	TOR_C_0033_tagged.txt	NOPPD	F
31374	TOR_C_0033_tagged.txt	NOPPD	M
31375	TOR_C_0033_tagged.txt	NOPPD	M
31376	TOR_C_0033_tagged.txt	NOPPD	M
31377	TOR_C_0033_tagged.txt	NOPPD	M
31378	TOR_C_0033_tagged.txt	NOPPD	N
31379	TOR_C_0033_tagged.txt	NOPPD	F
31380	TOR_C_0033_tagged.txt	NOPPD	M
31381	TOR_C_0033_tagged.txt	NOPPD	N
31382	TOR_C_0033_tagged.txt	NOPPD	N
31383	TOR_C_0033_tagged.txt	NOPPD	M
31384	TOR_C_0033_tagged.txt	NOPPD	F
31385	TOR_C_0033_tagged.txt	NOPPD	F
31386	TOR_C_0033_tagged.txt	NOPPD	M
31387	TOR_C_0033_tagged.txt	NOPPD	M
31388	TOR_C_0033_tagged.txt	NOPPD	N
31389	TOR_C_0033_tagged.txt	NOPPD	M
31390	TOR_C_0033_tagged.txt	NOPPD	F
31391	TOR_C_0033_tagged.txt	NOPPD	M
31392	TOR_C_0033_tagged.txt	NOPPD	F
31393	TOR_C_0033_tagged.txt	NOPPD	M
31394	TOR_C_0033_tagged.txt	NOPPD	M
31395	TOR_C_0033_tagged.txt	NOPPD	M
31396	TOR_C_0033_tagged.txt	NOPPD	F
31397	TOR_C_0033_tagged.txt	NOPPD	F
31398	TOR_C_0033_tagged.txt	NOPPD	M
31399	TOR_C_0033_tagged.txt	NOPPD	M
31400	TOR_C_0033_tagged.txt	NOPPD	F
31401	TOR_C_0033_tagged.txt	NOPPD	N
31402	TOR_C_0033_tagged.txt	NOPPD	F
31403	TOR_C_0033_tagged.txt	NOPPD	M
31404	TOR_C_0033_tagged.txt	NOPPD	M
31405	TOR_C_0033_tagged.txt	NOPPD	M
31406	TOR_C_0033_tagged.txt	NOPPD	M
31407	TOR_C_0033_tagged.txt	NOPPD	M
31408	TOR_C_0033_tagged.txt	NOPPD	F
31409	TOR_C_0033_tagged.txt	NOPPD	F
31410	TOR_C_0033_tagged.txt	NOPPD	M
31411	TOR_C_0033_tagged.txt	NOPPD	M
31412	TOR_C_0033_tagged.txt	NOPPD	F
31413	TOR_C_0033_tagged.txt	NOPPD	N
31414	TOR_C_0033_tagged.txt	NOPPD	M
31415	TOR_C_0033_tagged.txt	NOPPD	F
31416	TOR_C_0033_tagged.txt	NOPPD	N
31417	TOR_C_0033_tagged.txt	NOPPD	M
31418	TOR_C_0033_tagged.txt	NOPPD	M
31419	TOR_C_0033_tagged.txt	NOPPD	N
31420	TOR_C_0033_tagged.txt	NOPPD	F
31421	TOR_C_0033_tagged.txt	NOPPD	M
31422	TOR_C_0033_tagged.txt	NOPPD	F
31423	TOR_C_0033_tagged.txt	NOPPD	F
31424	TOR_C_0033_tagged.txt	NOPPD	M
31425	TOR_C_0033_tagged.txt	NOPPD	F
31426	TOR_C_0033_tagged.txt	NOPPD	N
31427	TOR_C_0033_tagged.txt	NOPPD	F
31428	TOR_C_0033_tagged.txt	NOPPD	M
31429	TOR_C_0033_tagged.txt	NOPPD	M
31430	TOR_C_0033_tagged.txt	NOPPD	M
31431	TOR_C_0033_tagged.txt	NOPPD	N
31432	TOR_C_0033_tagged.txt	NOPPD	F
31433	TOR_C_0033_tagged.txt	NOPPD	M
31434	TOR_C_0033_tagged.txt	NOPPD	M
31435	TOR_C_0033_tagged.txt	NOPPD	F
31436	TOR_C_0033_tagged.txt	NOPPD	F
31437	TOR_C_0033_tagged.txt	NOPPD	M
31438	TOR_C_0033_tagged.txt	NOPPD	F
31439	TOR_C_0033_tagged.txt	NOPPD	M
31440	TOR_C_0033_tagged.txt	NOPPD	M
31441	TOR_C_0033_tagged.txt	NOPPD	M
31442	TOR_C_0033_tagged.txt	NOPPD	M
31443	TOR_C_0033_tagged.txt	NOPPD	N
31444	TOR_C_0033_tagged.txt	NOPPD	M
31445	TOR_C_0033_tagged.txt	NOPPD	M
31446	TOR_C_0033_tagged.txt	NOPPD	F
31447	TOR_C_0033_tagged.txt	NOPPD	M
31448	TOR_C_0033_tagged.txt	NOPPD	F
31449	TOR_C_0033_tagged.txt	NOPPD	M
31450	TOR_C_0033_tagged.txt	NOPPD	M
31451	TOR_C_0033_tagged.txt	NOPPD	F
31452	TOR_C_0033_tagged.txt	NOPPD	M
31453	TOR_C_0033_tagged.txt	NOPPD	F
31454	TOR_C_0033_tagged.txt	NOPPD	M
31455	TOR_C_0033_tagged.txt	NOPPD	F
31456	TOR_C_0033_tagged.txt	NOPPD	M
31457	TOR_C_0033_tagged.txt	NOPPD	M
31458	TOR_C_0033_tagged.txt	NOPPD	F
31459	TOR_C_0033_tagged.txt	NOPPD	F
31460	TOR_C_0033_tagged.txt	NOPPD	F
31461	TOR_C_0033_tagged.txt	NOPPD	N
31462	TOR_C_0033_tagged.txt	NOPPD	F
31463	TOR_C_0033_tagged.txt	NOPPD	F
31464	TOR_C_0033_tagged.txt	NOPPD	F
31465	TOR_C_0033_tagged.txt	NOPPD	F
31466	TOR_C_0033_tagged.txt	NOPPD	F
31467	TOR_C_0033_tagged.txt	NOPPD	M
31468	TOR_C_0033_tagged.txt	NOPPD	N
31469	TOR_C_0033_tagged.txt	NOPPD	M
31470	TOR_C_0033_tagged.txt	NOPPD	M
31471	TOR_C_0033_tagged.txt	NOPPD	M
31472	TOR_C_0033_tagged.txt	NOPPD	M
31473	TOR_C_0033_tagged.txt	NOPPD	M
31474	TOR_C_0033_tagged.txt	NOPPD	M
31475	TOR_C_0033_tagged.txt	NOPPD	M
31476	TOR_C_0033_tagged.txt	NOPPD	M
31477	TOR_C_0033_tagged.txt	NOPPD	M
31478	TOR_C_0033_tagged.txt	NOPPD	M
31479	TOR_C_0033_tagged.txt	NOPPD	F
31480	TOR_C_0033_tagged.txt	NOPPD	F
31481	TOR_C_0033_tagged.txt	NOPPD	F
31482	TOR_C_0033_tagged.txt	NOPPD	M
31483	TOR_C_0033_tagged.txt	NOPPD	M
31484	TOR_C_0033_tagged.txt	NOPPD	F
31485	TOR_C_0033_tagged.txt	NOPPD	N
31486	TOR_C_0033_tagged.txt	NOPPD	F
31487	TOR_C_0033_tagged.txt	NOPPD	F
31488	TOR_C_0033_tagged.txt	NOPPD	F
31489	TOR_C_0033_tagged.txt	NOPPD	F
31490	TOR_C_0033_tagged.txt	NOPPD	M
31491	TOR_C_0033_tagged.txt	NOPPD	F
31492	TOR_C_0033_tagged.txt	NOPPD	F
31493	TOR_C_0033_tagged.txt	NOPPD	N
31494	TOR_C_0033_tagged.txt	NOPPD	M
31495	TOR_C_0033_tagged.txt	NOPPD	F
31496	TOR_C_0033_tagged.txt	NOPPD	M
31497	TOR_C_0033_tagged.txt	NOPPD	F
31498	TOR_C_0033_tagged.txt	NOPPD	M
31499	TOR_C_0033_tagged.txt	NOPPD	M
31500	TOR_C_0033_tagged.txt	NOPPD	F
31501	TOR_C_0033_tagged.txt	NOPPD	M
31502	TOR_C_0033_tagged.txt	NOPPD	F
31503	TOR_C_0033_tagged.txt	NOPPD	M
31504	TOR_C_0033_tagged.txt	NOPPD	F
31505	TOR_C_0033_tagged.txt	NOPPD	F
31506	TOR_C_0033_tagged.txt	NOPPD	M
31507	TOR_C_0033_tagged.txt	NOPPD	M
31508	TOR_C_0033_tagged.txt	NOPPD	N
31509	TOR_C_0033_tagged.txt	NOPPD	F
31510	TOR_C_0033_tagged.txt	NOPPD	M
31511	TOR_C_0033_tagged.txt	NOPPD	M
31512	TOR_C_0033_tagged.txt	NOPPD	M
31513	TOR_C_0033_tagged.txt	NOPPD	M
31514	TOR_C_0033_tagged.txt	NOPPD	M
31515	TOR_C_0033_tagged.txt	NOPPD	F
31516	TOR_C_0033_tagged.txt	NOPPD	F
31517	TOR_C_0033_tagged.txt	NOPPD	N
31518	TOR_C_0033_tagged.txt	NOPPD	N
31519	TOR_C_0033_tagged.txt	NOPPD	M
31520	TOR_C_0033_tagged.txt	NOPPD	M
31521	TOR_C_0033_tagged.txt	NOPPD	F
31522	TOR_C_0033_tagged.txt	NOPPD	N
31523	TOR_C_0033_tagged.txt	NOPPD	F
31524	TOR_C_0033_tagged.txt	NOPPD	N
31525	TOR_C_0033_tagged.txt	NOPPD	F
31526	TOR_C_0033_tagged.txt	NOPPD	F
31527	TOR_C_0033_tagged.txt	NOPPD	M
31528	TOR_C_0033_tagged.txt	NOPPD	F
31529	TOR_C_0033_tagged.txt	NOPPD	M
31530	TOR_C_0033_tagged.txt	NOPPD	F
31531	TOR_C_0033_tagged.txt	NOPPD	M
31532	TOR_C_0033_tagged.txt	NOPPD	F
31533	TOR_C_0033_tagged.txt	NOPPD	F
31534	TOR_C_0033_tagged.txt	NOPPD	F
31535	TOR_C_0033_tagged.txt	NOPPD	M
31536	TOR_C_0033_tagged.txt	NOPPD	F
31537	TOR_C_0033_tagged.txt	NOPPD	F
31538	TOR_C_0033_tagged.txt	NOPPD	M
31539	TOR_C_0033_tagged.txt	NOPPD	F
31540	TOR_C_0033_tagged.txt	NOPPD	M
31541	TOR_C_0033_tagged.txt	NOPPD	M
31542	TOR_C_0033_tagged.txt	NOPPD	N
31543	TOR_C_0033_tagged.txt	NOPPD	F
31544	TOR_C_0033_tagged.txt	NOPPD	M
31545	TOR_C_0033_tagged.txt	NOPPD	F
31546	TOR_C_0033_tagged.txt	NOPPD	M
31547	TOR_C_0033_tagged.txt	NOPPD	F
31548	TOR_C_0033_tagged.txt	NOPPD	F
31549	TOR_C_0033_tagged.txt	NOPPD	N
31550	TOR_C_0033_tagged.txt	NOPPD	F
31551	TOR_C_0033_tagged.txt	NOPPD	F
31552	TOR_C_0033_tagged.txt	NOPPD	M
31553	TOR_C_0033_tagged.txt	NOPPD	M
31554	TOR_C_0033_tagged.txt	NOPPD	F
31555	TOR_C_0033_tagged.txt	NOPPD	M
31556	TOR_C_0033_tagged.txt	NOPPD	M
31557	TOR_C_0033_tagged.txt	NOPPD	F
31558	TOR_C_0033_tagged.txt	NOPPD	N
31559	TOR_C_0033_tagged.txt	NOPPD	M
31560	TOR_C_0033_tagged.txt	NOPPD	M
31561	TOR_C_0033_tagged.txt	NOPPD	F
31562	TOR_C_0033_tagged.txt	NOPPD	M
31563	TOR_C_0033_tagged.txt	NOPPD	N
31564	TOR_C_0033_tagged.txt	NOPPD	M
31565	TOR_C_0033_tagged.txt	NOPPD	F
31566	TOR_C_0033_tagged.txt	NOPPD	N
31567	TOR_C_0033_tagged.txt	NOPPD	F
31568	TOR_C_0033_tagged.txt	NOPPD	M
31569	TOR_C_0033_tagged.txt	NOPPD	F
31570	TOR_C_0033_tagged.txt	NOPPD	M
31571	TOR_C_0033_tagged.txt	NOPPD	M
31572	TOR_C_0033_tagged.txt	NOPPD	F
31573	TOR_C_0033_tagged.txt	NOPPD	M
31574	TOR_C_0033_tagged.txt	NOPPD	M
31575	TOR_C_0033_tagged.txt	NOPPD	M
31576	TOR_C_0033_tagged.txt	NOPPD	M
31577	TOR_C_0033_tagged.txt	NOPPD	M
31578	TOR_C_0033_tagged.txt	NOPPD	N
31579	TOR_C_0033_tagged.txt	NOPPD	N
31580	TOR_C_0033_tagged.txt	NOPPD	F
31581	TOR_C_0033_tagged.txt	NOPPD	F
31582	TOR_C_0033_tagged.txt	NOPPD	F
31583	TOR_C_0033_tagged.txt	NOPPD	N
31584	TOR_C_0033_tagged.txt	NOPPD	M
31585	TOR_C_0033_tagged.txt	NOPPD	M
31586	TOR_C_0033_tagged.txt	NOPPD	M
31587	TOR_C_0033_tagged.txt	NOPPD	F
31588	TOR_C_0033_tagged.txt	NOPPD	F
31589	TOR_C_0033_tagged.txt	NOPPD	F
31590	TOR_C_0033_tagged.txt	NOPPD	F
31591	TOR_C_0033_tagged.txt	NOPPD	M
31592	TOR_C_0033_tagged.txt	NOPPD	F
31593	TOR_C_0033_tagged.txt	NOPPD	M
